Date,Code région,Season,Période,Day_type,Total énergie soutirée (MWh),Conso_1pt (KWh),Région
2023-06-17,24,Spring,période 27,Week-end,13503.046662,277.0591180000855,Centre-Val de Loire
2023-06-17,32,Spring,période 27,Week-end,26888.477826,299.05117798022724,Hauts-de-France
2023-06-18,24,Spring,période 27,Week-end,13397.925071,253.4503811450185,Centre-Val de Loire
2023-06-18,32,Spring,période 27,Week-end,26737.245735,279.3857821345297,Hauts-de-France
2023-06-19,24,Spring,période 27,Normal Day,13322.24506,257.97866274293415,Centre-Val de Loire
2023-06-19,32,Spring,période 27,Normal Day,26581.467809,287.8682143702546,Hauts-de-France
2023-06-20,24,Spring,période 27,Normal Day,13344.985764000001,262.99449941219154,Centre-Val de Loire
2023-06-20,32,Spring,période 27,Normal Day,26633.689718,293.34193259906596,Hauts-de-France
2023-06-21,24,Summer,période 27,Normal Day,13534.308206,265.3575515768022,Centre-Val de Loire
2023-06-21,32,Summer,période 27,Normal Day,27018.00189,295.7473430713518,Hauts-de-France
2023-06-22,24,Summer,période 27,Normal Day,13417.222802,263.74631735523036,Centre-Val de Loire
2023-06-22,32,Summer,période 27,Normal Day,26757.436282,291.60613979002306,Hauts-de-France
2023-06-23,24,Summer,période 27,Normal Day,13427.155975,264.9713271085849,Centre-Val de Loire
2023-06-23,32,Summer,période 27,Normal Day,26735.480163,292.5482729482751,Hauts-de-France
2023-06-24,24,Summer,période 27,Week-end,13563.681034,262.429035809695,Centre-Val de Loire
2023-06-24,32,Summer,période 27,Week-end,27020.435784,294.8912399251844,Hauts-de-France
2023-06-25,24,Summer,période 27,Week-end,13607.401039,259.4520420001855,Centre-Val de Loire
2023-06-25,32,Summer,période 27,Week-end,27130.364174,282.0720029062797,Hauts-de-France
2023-06-26,24,Summer,période 27,Normal Day,13633.169851,271.63105123675643,Centre-Val de Loire
2023-06-26,32,Summer,période 27,Normal Day,27172.882546,288.9552462771958,Hauts-de-France
2023-06-27,24,Summer,période 27,Normal Day,13459.07683,283.35182108140435,Centre-Val de Loire
2023-06-27,32,Summer,période 27,Normal Day,26797.601028,297.6257879043996,Hauts-de-France
2023-06-28,24,Summer,période 27,Normal Day,13606.609249,289.6696349637019,Centre-Val de Loire
2023-06-28,32,Summer,période 27,Normal Day,27085.314836999998,302.651314958539,Hauts-de-France
2023-06-29,24,Summer,période 27,Normal Day,13602.729831999999,293.78263930191963,Centre-Val de Loire
2023-06-29,32,Summer,période 27,Normal Day,27066.303799,308.01790340366495,Hauts-de-France
2023-06-30,24,Summer,période 27,Normal Day,13388.338229,284.64797265494116,Centre-Val de Loire
2023-06-30,32,Summer,période 27,Normal Day,26609.174813,298.87233407155304,Hauts-de-France
2023-07-01,24,Summer,période 27,Week-end,13140.373791,269.7431878684927,Centre-Val de Loire
2023-07-01,32,Summer,période 27,Week-end,25579.299274,274.19982270064435,Hauts-de-France
2023-07-02,24,Summer,période 27,Week-end,13100.264823,264.00409782937453,Centre-Val de Loire
2023-07-02,32,Summer,période 27,Week-end,25498.467437,264.87926809550163,Hauts-de-France
2023-07-03,24,Summer,période 27,Normal Day,13091.234611,275.71099508205856,Centre-Val de Loire
2023-07-03,32,Summer,période 27,Normal Day,25457.134648,276.40681731433364,Hauts-de-France
2023-07-04,24,Summer,période 27,Normal Day,13148.721389,284.9755467163047,Centre-Val de Loire
2023-07-04,32,Summer,période 27,Normal Day,25502.72208,284.59087067834196,Hauts-de-France
2023-07-05,24,Summer,période 27,Normal Day,13230.139376,281.39716317218415,Centre-Val de Loire
2023-07-05,32,Summer,période 27,Normal Day,25643.968813,282.1138611111485,Hauts-de-France
2023-07-06,24,Summer,période 27,Normal Day,13243.269849,296.2136331782664,Centre-Val de Loire
2023-07-06,32,Summer,période 27,Normal Day,25631.411064,292.89944152570047,Hauts-de-France
2023-07-07,24,Summer,période 27,Normal Day,13472.395439,303.92123099740274,Centre-Val de Loire
2023-07-07,32,Summer,période 27,Normal Day,26059.466716,296.23027003760643,Hauts-de-France
2023-07-08,24,Summer,période 7,Week-end,13651.590126,292.1584595329852,Centre-Val de Loire
2023-07-08,32,Summer,période 7,Week-end,26471.323061,295.0000301865851,Hauts-de-France
2023-07-09,24,Summer,période 7,Week-end,13609.03565,277.2922009855759,Centre-Val de Loire
2023-07-09,32,Summer,période 7,Week-end,26470.400048,278.0002240883369,Hauts-de-France
2023-07-10,24,Summer,période 7,School Holidays,13839.78059,293.75029031030004,Centre-Val de Loire
2023-07-10,32,Summer,période 7,School Holidays,26853.89489,293.65099758367467,Hauts-de-France
2023-07-11,24,Summer,période 7,School Holidays,14004.325895,309.2324087169146,Centre-Val de Loire
2023-07-11,32,Summer,période 7,School Holidays,27138.743551,301.6611800966857,Hauts-de-France
2023-07-12,24,Summer,période 7,School Holidays,13610.0844,304.52116061083905,Centre-Val de Loire
2023-07-12,32,Summer,période 7,School Holidays,26379.70941,295.4863669711622,Hauts-de-France
2023-07-13,24,Summer,période 7,School Holidays,13318.381693,307.4818912341866,Centre-Val de Loire
2023-07-13,32,Summer,période 7,School Holidays,25736.770311,295.083645728138,Hauts-de-France
2023-07-14,24,Summer,période 7,National Holidays,13160.503451,293.80907742110634,Centre-Val de Loire
2023-07-14,32,Summer,période 7,National Holidays,25456.835211,283.54246893366997,Hauts-de-France
2023-07-15,24,Summer,période 7,Week-end,13204.193387,285.4195708374302,Centre-Val de Loire
2023-07-15,32,Summer,période 7,Week-end,25588.877341,284.17560910688235,Hauts-de-France
2023-07-16,24,Summer,période 7,Week-end,13055.564254,274.3818279641909,Centre-Val de Loire
2023-07-16,32,Summer,période 7,Week-end,25290.023362,274.6711411365041,Hauts-de-France
2023-07-17,24,Summer,période 7,School Holidays,13323.694794000001,297.7118955400191,Centre-Val de Loire
2023-07-17,32,Summer,période 7,School Holidays,25764.199403,287.4181530566522,Hauts-de-France
2023-07-18,24,Summer,période 7,School Holidays,13575.232693,313.36175669657524,Centre-Val de Loire
2023-07-18,32,Summer,période 7,School Holidays,26281.117817,308.18928393063254,Hauts-de-France
2023-07-19,24,Summer,période 7,School Holidays,13590.584637,308.6764062040511,Centre-Val de Loire
2023-07-19,32,Summer,période 7,School Holidays,26322.81799,303.31542063177375,Hauts-de-France
2023-07-20,24,Summer,période 7,School Holidays,13453.58782,312.7812501545076,Centre-Val de Loire
2023-07-20,32,Summer,période 7,School Holidays,26021.821643,304.37742657671606,Hauts-de-France
2023-07-21,24,Summer,période 7,School Holidays,13348.708125,305.0659730266565,Centre-Val de Loire
2023-07-21,32,Summer,période 7,School Holidays,25834.611251,299.91881853707787,Hauts-de-France
2023-07-22,24,Summer,période 7,Week-end,13184.768672,291.26836818976733,Centre-Val de Loire
2023-07-22,32,Summer,période 7,Week-end,25523.644593,290.781237190776,Hauts-de-France
2023-07-23,24,Summer,période 7,Week-end,13166.509875,273.40660049789585,Centre-Val de Loire
2023-07-23,32,Summer,période 7,Week-end,25539.260525,277.99039252157775,Hauts-de-France
2023-07-24,24,Summer,période 7,School Holidays,13170.761742,277.14877147257636,Centre-Val de Loire
2023-07-24,32,Summer,période 7,School Holidays,25553.295464,282.6244406532636,Hauts-de-France
2023-07-25,24,Summer,période 7,School Holidays,12962.674712,279.72419544253614,Centre-Val de Loire
2023-07-25,32,Summer,période 7,School Holidays,25104.681292,282.9996008787382,Hauts-de-France
2023-07-26,24,Summer,période 7,School Holidays,12845.297955,283.7130294344736,Centre-Val de Loire
2023-07-26,32,Summer,période 7,School Holidays,24846.211452,284.13592191235944,Hauts-de-France
2023-07-27,24,Summer,période 7,School Holidays,12952.866912,284.56336844796596,Centre-Val de Loire
2023-07-27,32,Summer,période 7,School Holidays,25078.818498,290.59992641270003,Hauts-de-France
2023-07-28,24,Summer,période 7,School Holidays,13093.421821,276.21969729261826,Centre-Val de Loire
2023-07-28,32,Summer,période 7,School Holidays,25355.291111,287.1147793569536,Hauts-de-France
2023-07-29,24,Summer,période 7,Week-end,13039.623865,259.3153304309028,Centre-Val de Loire
2023-07-29,32,Summer,période 7,Week-end,25271.13772,276.5830480580896,Hauts-de-France
2023-07-30,24,Summer,période 7,Week-end,12804.628816,246.97957545238506,Centre-Val de Loire
2023-07-30,32,Summer,période 7,Week-end,24838.740706,264.031813003616,Hauts-de-France
2023-07-31,24,Summer,période 7,School Holidays,12863.517392,254.6492551955366,Centre-Val de Loire
2023-07-31,32,Summer,période 7,School Holidays,24931.152359,272.4997320345142,Hauts-de-France
2023-08-01,24,Summer,période 7,School Holidays,12813.995173,259.6465962246592,Centre-Val de Loire
2023-08-01,32,Summer,période 7,School Holidays,24802.84802,277.284033910081,Hauts-de-France
2023-08-02,24,Summer,période 7,School Holidays,12987.924025,257.7156274522722,Centre-Val de Loire
2023-08-02,32,Summer,période 7,School Holidays,25141.581169,276.4932214087472,Hauts-de-France
2023-08-03,24,Summer,période 7,School Holidays,12907.487823,254.0768047028258,Centre-Val de Loire
2023-08-03,32,Summer,période 7,School Holidays,24970.894755,274.8224434871162,Hauts-de-France
2023-08-04,24,Summer,période 7,School Holidays,12747.654253,252.38586747534146,Centre-Val de Loire
2023-08-04,32,Summer,période 7,School Holidays,24641.340693,272.5853869258833,Hauts-de-France
2023-08-05,24,Summer,période 7,Week-end,12740.385284,247.24964552469845,Centre-Val de Loire
2023-08-05,32,Summer,période 7,Week-end,24625.20685,267.1221559761678,Hauts-de-France
2023-08-06,24,Summer,période 7,Week-end,12588.842848,238.50778082026324,Centre-Val de Loire
2023-08-06,32,Summer,période 7,Week-end,24341.926772,260.1790985323321,Hauts-de-France
2023-08-07,24,Summer,période 7,School Holidays,12576.811183,249.81878161159264,Centre-Val de Loire
2023-08-07,32,Summer,période 7,School Holidays,24279.896299,268.622478734208,Hauts-de-France
2023-08-08,24,Summer,période 7,School Holidays,12615.413655,259.7636350154333,Centre-Val de Loire
2023-08-08,32,Summer,période 7,School Holidays,24365.789635,277.5125942641683,Hauts-de-France
2023-08-09,24,Summer,période 7,School Holidays,12612.714381,263.31900363283023,Centre-Val de Loire
2023-08-09,32,Summer,période 7,School Holidays,24380.811411,281.8387519901136,Hauts-de-France
2023-08-10,24,Summer,période 7,School Holidays,12718.069048,266.83463473260815,Centre-Val de Loire
2023-08-10,32,Summer,période 7,School Holidays,24580.3938,286.6811126434241,Hauts-de-France
2023-08-11,24,Summer,période 7,School Holidays,12941.355921,270.31326631503924,Centre-Val de Loire
2023-08-11,32,Summer,période 7,School Holidays,25033.499209,286.1790353976085,Hauts-de-France
2023-08-12,24,Summer,période 7,Week-end,12866.76704,260.56465959942904,Centre-Val de Loire
2023-08-12,32,Summer,période 7,Week-end,24924.455484,278.9225204763346,Hauts-de-France
2023-08-13,24,Summer,période 7,Week-end,12685.25386,249.28699028549596,Centre-Val de Loire
2023-08-13,32,Summer,période 7,Week-end,24589.769374,268.3183515421976,Hauts-de-France
2023-08-14,24,Summer,période 7,School Holidays,12785.222715,253.649184059293,Centre-Val de Loire
2023-08-14,32,Summer,période 7,School Holidays,24754.814096,273.9699274204272,Hauts-de-France
2023-08-15,24,Summer,période 7,National Holidays,12748.9096,251.50675790522476,Centre-Val de Loire
2023-08-15,32,Summer,période 7,National Holidays,24711.725943,271.2429091811494,Hauts-de-France
2023-08-16,24,Summer,période 7,School Holidays,12950.443071,264.8960210245122,Centre-Val de Loire
2023-08-16,32,Summer,période 7,School Holidays,25089.856128,287.0921920527612,Hauts-de-France
2023-08-17,24,Summer,période 7,School Holidays,13117.370241,273.64368371855323,Centre-Val de Loire
2023-08-17,32,Summer,période 7,School Holidays,25381.611602,286.8201972170183,Hauts-de-France
2023-08-18,24,Summer,période 7,School Holidays,13423.105983,281.6461129362388,Centre-Val de Loire
2023-08-18,32,Summer,période 7,School Holidays,25946.201671,294.06559318375866,Hauts-de-France
2023-08-19,24,Summer,période 7,Week-end,13536.871772,271.29104442240634,Centre-Val de Loire
2023-08-19,32,Summer,période 7,Week-end,26234.22402,290.3152796022933,Hauts-de-France
2023-08-20,24,Summer,période 7,Week-end,13633.615144,261.8760822880536,Centre-Val de Loire
2023-08-20,32,Summer,période 7,Week-end,26448.069512,285.911946831597,Hauts-de-France
2023-08-21,24,Summer,période 7,School Holidays,14063.333704,275.90109382237694,Centre-Val de Loire
2023-08-21,32,Summer,période 7,School Holidays,27268.353087,294.4633640887115,Hauts-de-France
2023-08-22,24,Summer,période 7,School Holidays,14366.319455,290.9544360169033,Centre-Val de Loire
2023-08-22,32,Summer,période 7,School Holidays,27881.12276,307.8208933905113,Hauts-de-France
2023-08-23,24,Summer,période 7,School Holidays,14597.709182,290.88667006607284,Centre-Val de Loire
2023-08-23,32,Summer,période 7,School Holidays,28342.102302,312.25099628458923,Hauts-de-France
2023-08-24,24,Summer,période 7,School Holidays,14576.757882,283.5478023842375,Centre-Val de Loire
2023-08-24,32,Summer,période 7,School Holidays,28321.456157,304.91941656413013,Hauts-de-France
2023-08-25,24,Summer,période 7,School Holidays,13918.410338,270.13967116694204,Centre-Val de Loire
2023-08-25,32,Summer,période 7,School Holidays,27105.076319,294.98640253474946,Hauts-de-France
2023-08-26,24,Summer,période 7,Week-end,13356.471144,257.45850576054016,Centre-Val de Loire
2023-08-26,32,Summer,période 7,Week-end,25989.549457,279.5615982605323,Hauts-de-France
2023-08-27,24,Summer,période 7,Week-end,12989.195441,240.4810811144179,Centre-Val de Loire
2023-08-27,32,Summer,période 7,Week-end,25243.231945,262.9178141366687,Hauts-de-France
2023-08-28,24,Summer,période 7,School Holidays,12898.245895,248.1456488994248,Centre-Val de Loire
2023-08-28,32,Summer,période 7,School Holidays,25170.767238,273.6219358001575,Hauts-de-France
2023-08-29,24,Summer,période 7,School Holidays,12939.066709,255.40169109863774,Centre-Val de Loire
2023-08-29,32,Summer,période 7,School Holidays,25239.16033,283.96198555409643,Hauts-de-France
2023-08-30,24,Summer,période 7,School Holidays,13002.843678,256.9755455393397,Centre-Val de Loire
2023-08-30,32,Summer,période 7,School Holidays,25364.942268,282.2465699137249,Hauts-de-France
2023-08-31,24,Summer,période 7,School Holidays,13110.678557,256.35338716901407,Centre-Val de Loire
2023-08-31,32,Summer,période 7,School Holidays,25579.546334,285.38837076107933,Hauts-de-France
2023-09-01,24,Summer,période 7,School Holidays,13186.300457,256.5393419217575,Centre-Val de Loire
2023-09-01,32,Summer,période 7,School Holidays,25832.88252,290.7845232868748,Hauts-de-France
2023-09-02,24,Summer,période 7,Week-end,13192.399532,250.72679947025102,Centre-Val de Loire
2023-09-02,32,Summer,période 7,Week-end,25889.719189,287.65301908779566,Hauts-de-France
2023-09-03,24,Summer,période 7,Week-end,13281.953677,242.95473584764522,Centre-Val de Loire
2023-09-03,32,Summer,période 7,Week-end,26091.240012,274.55576353598565,Hauts-de-France
2023-09-04,24,Summer,période 28,Normal Day,13386.946768,256.6801915008071,Centre-Val de Loire
2023-09-04,32,Summer,période 28,Normal Day,26361.161451,285.8120221766728,Hauts-de-France
2023-09-05,24,Summer,période 28,Normal Day,13442.469121,268.9992673578322,Centre-Val de Loire
2023-09-05,32,Summer,période 28,Normal Day,26508.776465,299.25700120349876,Hauts-de-France
2023-09-06,24,Summer,période 28,Normal Day,13681.110734,274.3352611396822,Centre-Val de Loire
2023-09-06,32,Summer,période 28,Normal Day,27010.773651,307.40177277468604,Hauts-de-France
2023-09-07,24,Summer,période 28,Normal Day,13529.809467,277.8538762709672,Centre-Val de Loire
2023-09-07,32,Summer,période 28,Normal Day,26767.170558,310.40702147255587,Hauts-de-France
2023-09-08,24,Summer,période 28,Normal Day,13674.326677000001,280.30255144975183,Centre-Val de Loire
2023-09-08,32,Summer,période 28,Normal Day,27061.399889,316.5880579000176,Hauts-de-France
2023-09-09,24,Summer,période 28,Week-end,13722.099594,270.28629460268866,Centre-Val de Loire
2023-09-09,32,Summer,période 28,Week-end,27194.012879,305.21845253050554,Hauts-de-France
2023-09-10,24,Summer,période 28,Week-end,13719.664181,258.11441245653504,Centre-Val de Loire
2023-09-10,32,Summer,période 28,Week-end,27212.803027,290.7817381777973,Hauts-de-France
2023-09-11,24,Summer,période 28,Normal Day,13372.801937,262.5788415526411,Centre-Val de Loire
2023-09-11,32,Summer,période 28,Normal Day,26511.386632,296.2385351427205,Hauts-de-France
2023-09-12,24,Summer,période 28,Normal Day,13158.374561,264.1832902979571,Centre-Val de Loire
2023-09-12,32,Summer,période 28,Normal Day,26077.39977,298.1060261210565,Hauts-de-France
2023-09-13,24,Summer,période 28,Normal Day,13187.871212,259.97315237229265,Centre-Val de Loire
2023-09-13,32,Summer,période 28,Normal Day,26122.799623,293.23531925537964,Hauts-de-France
2023-09-14,24,Summer,période 28,Normal Day,13045.813049,261.4024627973202,Centre-Val de Loire
2023-09-14,32,Summer,période 28,Normal Day,25811.468529,299.6289255810644,Hauts-de-France
2023-09-15,24,Summer,période 28,Normal Day,13122.767839,263.6577972032495,Centre-Val de Loire
2023-09-15,32,Summer,période 28,Normal Day,25954.740296,298.6615091835258,Hauts-de-France
2023-09-16,24,Summer,période 28,Week-end,13236.950375,256.6955333282386,Centre-Val de Loire
2023-09-16,32,Summer,période 28,Week-end,26208.494154,292.52873531512256,Hauts-de-France
2023-09-17,24,Summer,période 28,Week-end,13295.384205,246.49459843396494,Centre-Val de Loire
2023-09-17,32,Summer,période 28,Week-end,26363.774011999998,283.96468672206413,Hauts-de-France
2023-09-18,24,Summer,période 28,Normal Day,13105.522432,251.44297247769578,Centre-Val de Loire
2023-09-18,32,Summer,période 28,Normal Day,25963.5905,285.9794977761414,Hauts-de-France
2023-09-19,24,Summer,période 28,Normal Day,12953.059285,256.1100976509851,Centre-Val de Loire
2023-09-19,32,Summer,période 28,Normal Day,25639.482611,291.4730876813436,Hauts-de-France
2023-09-20,24,Summer,période 28,Normal Day,13138.761871,257.4249386386976,Centre-Val de Loire
2023-09-20,32,Summer,période 28,Normal Day,26020.058486,292.11623484994317,Hauts-de-France
2023-09-21,24,Summer,période 28,Normal Day,13168.042325,257.20145308246555,Centre-Val de Loire
2023-09-21,32,Summer,période 28,Normal Day,26068.734055,300.5699870043286,Hauts-de-France
2023-09-22,24,Summer,période 28,Normal Day,13260.884072,257.6020332108301,Centre-Val de Loire
2023-09-22,32,Summer,période 28,Normal Day,26194.533463,297.63851877750994,Hauts-de-France
2023-09-23,24,Autumn,période 28,Week-end,13502.275192,252.09918056145779,Centre-Val de Loire
2023-09-23,32,Autumn,période 28,Week-end,26647.192236,289.82318720059635,Hauts-de-France
2023-09-24,24,Autumn,période 28,Week-end,13522.930095,247.19783756715967,Centre-Val de Loire
2023-09-24,32,Autumn,période 28,Week-end,26696.546256,281.4563548792777,Hauts-de-France
2023-09-25,24,Autumn,période 28,Normal Day,13224.575856,254.87711916002345,Centre-Val de Loire
2023-09-25,32,Autumn,période 28,Normal Day,26111.017198,291.7125422180651,Hauts-de-France
2023-09-26,24,Autumn,période 28,Normal Day,13069.762513,258.02634045987804,Centre-Val de Loire
2023-09-26,32,Autumn,période 28,Normal Day,25835.719274,295.3787128238869,Hauts-de-France
2023-09-27,24,Autumn,période 28,Normal Day,13218.011345,259.1086997538911,Centre-Val de Loire
2023-09-27,32,Autumn,période 28,Normal Day,26161.304284,298.62466922023026,Hauts-de-France
2023-09-28,24,Autumn,période 28,Normal Day,13060.425363,260.46088884829817,Centre-Val de Loire
2023-09-28,32,Autumn,période 28,Normal Day,25850.885542,295.95895245079333,Hauts-de-France
2023-09-29,24,Autumn,période 28,Normal Day,13172.266558,260.6027555148428,Centre-Val de Loire
2023-09-29,32,Autumn,période 28,Normal Day,26075.895518,296.2674506597551,Hauts-de-France
2023-09-30,24,Autumn,période 28,Week-end,13324.844188000001,256.2903010357653,Centre-Val de Loire
2023-09-30,32,Autumn,période 28,Week-end,26358.985657,296.5303045999824,Hauts-de-France
2023-10-01,24,Autumn,période 28,Week-end,13520.387585,248.10608141377392,Centre-Val de Loire
2023-10-01,32,Autumn,période 28,Week-end,27573.013367,294.57269366965966,Hauts-de-France
2023-10-02,24,Autumn,période 28,Normal Day,13209.132368,257.61191478974723,Centre-Val de Loire
2023-10-02,32,Autumn,période 28,Normal Day,26819.007519,301.7073773502546,Hauts-de-France
2023-10-03,24,Autumn,période 28,Normal Day,13113.049383,260.6942423487168,Centre-Val de Loire
2023-10-03,32,Autumn,période 28,Normal Day,26685.379208,305.6431254662745,Hauts-de-France
2023-10-04,24,Autumn,période 28,Normal Day,13548.909229,265.94349620549616,Centre-Val de Loire
2023-10-04,32,Autumn,période 28,Normal Day,27590.386279,311.38701553574504,Hauts-de-France
2023-10-05,24,Autumn,période 28,Normal Day,13718.061021,270.4854288171375,Centre-Val de Loire
2023-10-05,32,Autumn,période 28,Normal Day,27743.007848,318.00236001732736,Hauts-de-France
2023-10-06,24,Autumn,période 28,Normal Day,14075.601893,274.8296277418134,Centre-Val de Loire
2023-10-06,32,Autumn,période 28,Normal Day,27963.489584,319.1105545938627,Hauts-de-France
2023-10-07,24,Autumn,période 28,Week-end,14312.491899,267.09957589248586,Centre-Val de Loire
2023-10-07,32,Autumn,période 28,Week-end,28073.337931,313.68861677849475,Hauts-de-France
2023-10-08,24,Autumn,période 28,Week-end,13992.986104,251.1535198978248,Centre-Val de Loire
2023-10-08,32,Autumn,période 28,Week-end,27976.087601,302.621817822133,Hauts-de-France
2023-10-09,24,Autumn,période 28,Normal Day,13459.414372,257.89307052424203,Centre-Val de Loire
2023-10-09,32,Autumn,période 28,Normal Day,27381.834304,306.26759703021554,Hauts-de-France
2023-10-10,24,Autumn,période 28,Normal Day,13333.093815,264.03622518298675,Centre-Val de Loire
2023-10-10,32,Autumn,période 28,Normal Day,27166.662715,314.0460478420402,Hauts-de-France
2023-10-11,24,Autumn,période 28,Normal Day,13477.704822,262.69029673500984,Centre-Val de Loire
2023-10-11,32,Autumn,période 28,Normal Day,27601.16322,313.0001539026082,Hauts-de-France
2023-10-12,24,Autumn,période 28,Normal Day,13322.621923,263.30970993133127,Centre-Val de Loire
2023-10-12,32,Autumn,période 28,Normal Day,27733.512519,316.56033772310644,Hauts-de-France
2023-10-13,24,Autumn,période 28,Normal Day,13405.03355,263.86592298123264,Centre-Val de Loire
2023-10-13,32,Autumn,période 28,Normal Day,27863.833343,318.633231028608,Hauts-de-France
2023-10-14,24,Autumn,période 28,Week-end,13764.561446,256.2036934127889,Centre-Val de Loire
2023-10-14,32,Autumn,période 28,Week-end,29030.372801,320.93851000141166,Hauts-de-France
2023-10-15,24,Autumn,période 28,Week-end,14597.35606,254.1785618049664,Centre-Val de Loire
2023-10-15,32,Autumn,période 28,Week-end,31716.012537,325.83175109166575,Hauts-de-France
2023-10-16,24,Autumn,période 28,Normal Day,16011.822005,279.68453316961103,Centre-Val de Loire
2023-10-16,32,Autumn,période 28,Normal Day,35063.010114,354.0774565398089,Hauts-de-France
2023-10-17,24,Autumn,période 28,Normal Day,16555.67589,289.82208362961063,Centre-Val de Loire
2023-10-17,32,Autumn,période 28,Normal Day,35739.718475,363.5136826444587,Hauts-de-France
2023-10-18,24,Autumn,période 28,Normal Day,15605.209188,276.34110526666217,Centre-Val de Loire
2023-10-18,32,Autumn,période 28,Normal Day,35954.995281,360.9069540879423,Hauts-de-France
2023-10-19,24,Autumn,période 28,Normal Day,14710.928932,270.9725182627427,Centre-Val de Loire
2023-10-19,32,Autumn,période 28,Normal Day,31764.90619,338.44785657057577,Hauts-de-France
2023-10-20,24,Autumn,période 28,Normal Day,14979.714077,272.61526311475933,Centre-Val de Loire
2023-10-20,32,Autumn,période 28,Normal Day,31391.243425,339.784243546743,Hauts-de-France
2023-10-21,24,Autumn,période 8,Week-end,16072.12901,270.0407683554788,Centre-Val de Loire
2023-10-21,32,Autumn,période 8,Week-end,33926.29977,342.83097726261497,Hauts-de-France
2023-10-22,24,Autumn,période 8,Week-end,16450.640403,263.76730357732174,Centre-Val de Loire
2023-10-22,32,Autumn,période 8,Week-end,34061.695799,333.22487080331206,Hauts-de-France
2023-10-23,24,Autumn,période 8,School Holidays,18150.057256,292.3087540256684,Centre-Val de Loire
2023-10-23,32,Autumn,période 8,School Holidays,37146.719847,366.18759998222737,Hauts-de-France
2023-10-24,24,Autumn,période 8,School Holidays,17334.794057,288.80772717770867,Centre-Val de Loire
2023-10-24,32,Autumn,période 8,School Holidays,35686.705886,360.769596653465,Hauts-de-France
2023-10-25,24,Autumn,période 8,School Holidays,17318.645999,289.76013288774124,Centre-Val de Loire
2023-10-25,32,Autumn,période 8,School Holidays,36599.783858,371.7022004310658,Hauts-de-France
2023-10-26,24,Autumn,période 8,School Holidays,17503.257525,292.75225457369714,Centre-Val de Loire
2023-10-26,32,Autumn,période 8,School Holidays,36965.726696,373.1755274717793,Hauts-de-France
2023-10-27,24,Autumn,période 8,School Holidays,18476.166984,301.64794482712887,Centre-Val de Loire
2023-10-27,32,Autumn,période 8,School Holidays,36337.833293,368.5471107786033,Hauts-de-France
2023-10-28,24,Autumn,période 8,Week-end,19234.941521,298.94134306131923,Centre-Val de Loire
2023-10-28,32,Autumn,période 8,Week-end,36853.740226,360.83088386102236,Hauts-de-France
2023-10-29,24,Autumn,période 8,Week-end,19128.579367,290.9551381587068,Centre-Val de Loire
2023-10-29,32,Autumn,période 8,Week-end,38034.03021,359.1217434995293,Hauts-de-France
2023-10-30,24,Autumn,période 8,School Holidays,19165.209905,298.5346415743186,Centre-Val de Loire
2023-10-30,32,Autumn,période 8,School Holidays,38355.373567,371.22995215588855,Hauts-de-France
2023-10-31,24,Autumn,période 8,School Holidays,19058.939398,303.2913065145243,Centre-Val de Loire
2023-10-31,32,Autumn,période 8,School Holidays,38470.774857,377.7578047608661,Hauts-de-France
2023-11-01,24,Autumn,période 8,National Holidays,19241.213897,291.3781470094409,Centre-Val de Loire
2023-11-01,32,Autumn,période 8,National Holidays,38632.376093,358.37900786910103,Hauts-de-France
2023-11-02,24,Autumn,période 8,School Holidays,20395.095728,311.57160467429173,Centre-Val de Loire
2023-11-02,32,Autumn,période 8,School Holidays,40865.26337,381.2217363936414,Hauts-de-France
2023-11-03,24,Autumn,période 8,School Holidays,22327.314106,334.6906596007868,Centre-Val de Loire
2023-11-03,32,Autumn,période 8,School Holidays,44318.181237,404.2264586938548,Hauts-de-France
2023-11-04,24,Autumn,période 8,Week-end,22674.792963,326.23239225718675,Centre-Val de Loire
2023-11-04,32,Autumn,période 8,Week-end,44983.206554,398.89537683869304,Hauts-de-France
2023-11-05,24,Autumn,période 8,Week-end,21822.096045,306.1725034944571,Centre-Val de Loire
2023-11-05,32,Autumn,période 8,Week-end,43372.957971,376.0870577123394,Hauts-de-France
2023-11-06,24,Autumn,période 29,Normal Day,21965.203767,321.49635925023057,Centre-Val de Loire
2023-11-06,32,Autumn,période 29,Normal Day,43571.986715,393.81881440649335,Hauts-de-France
2023-11-07,24,Autumn,période 29,Normal Day,22575.543831,334.97719117865194,Centre-Val de Loire
2023-11-07,32,Autumn,période 29,Normal Day,44674.410577,409.81410734979744,Hauts-de-France
2023-11-08,24,Autumn,période 29,Normal Day,23229.175981,340.3110609314386,Centre-Val de Loire
2023-11-08,32,Autumn,période 29,Normal Day,45927.606675,418.5128525720711,Hauts-de-France
2023-11-09,24,Autumn,période 29,Normal Day,23133.006452,343.3205885937387,Centre-Val de Loire
2023-11-09,32,Autumn,période 29,Normal Day,45667.363233,421.8718659569993,Hauts-de-France
2023-11-10,24,Autumn,période 29,Normal Day,23993.604497,351.99718653494904,Centre-Val de Loire
2023-11-10,32,Autumn,période 29,Normal Day,47216.139916,431.67369631448065,Hauts-de-France
2023-11-11,24,Autumn,période 29,National Holidays,24424.11776,341.4726769679742,Centre-Val de Loire
2023-11-11,32,Autumn,période 29,National Holidays,47908.6184,417.4972641573196,Hauts-de-France
